"Item","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"CX01GSE00247","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",12,"",50,12,100,4,"","","","-","-","-","Yes","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:12 FL:50 S&#216:12 OAL:100 Z=4","2099-12-31","vikas.rathee@rigpl.com","2013-11-29 17:55:50"
"CX01GSE00254","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",12,"",60,12,150,4,"","","","-","-","-","Yes","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:12 FL:60 S&#216:12 OAL:150 Z=4","2099-12-31","sushil.rathee@rigpl.com","2013-11-30 12:48:17"
"CX01GSE00262","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",12,"",75,12,150,4,"","","","-","-","-","No","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:12 FL:75 S&#216:12 OAL:150 Z=4","2099-12-31","sushil.rathee@rigpl.com","2013-10-10 23:39:58"
"CX01GSE00270","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",14,"",30,14,75,4,"","","","-","-","-","Yes","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:14 FL:30 S&#216:14 OAL:75 Z=4","2099-12-31","anuj@rigpl.com","2013-12-14 16:14:32"
"CX01GSE00296","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",14,"",50,14,100,4,"","","","-","-","-","Yes","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:14 FL:50 S&#216:14 OAL:100 Z=4","2099-12-31","anuj@rigpl.com","2013-12-14 16:09:12"
"CX01GSE002B6","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",14,"",60,14,150,4,"","","","-","-","-","Yes","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:14 FL:60 S&#216:14 OAL:150 Z=4","2099-12-31","abhinav@rigpl.com","2014-05-15 18:46:04"
"CX01GSE002D1","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",16,"",30,16,75,4,"","","","-","-","-","Yes","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:16 FL:30 S&#216:16 OAL:75 Z=4","2099-12-31","sushil.rathee@rigpl.com","2013-10-20 22:48:35"
"CX01GSE002F7","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",16,"",30,16,89,4,"","","","-","-","-","No","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:16 FL:30 S&#216:16 OAL:89 Z=4","2099-12-31","abhinav@rigpl.com","2014-02-28 18:07:43"
"CX01GSE002G5","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",16,"",30,16,150,4,"","","","-","-","-","No","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:16 FL:30 S&#216:16 OAL:150 Z=4","2099-12-31","abhinav@rigpl.com","2014-04-24 20:11:27"
"CX01GSE002H3","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",16,"",30,16,200,4,"","","","-","-","-","Yes","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:16 FL:30 S&#216:16 OAL:200 Z=4","2099-12-31","abhinav@rigpl.com","2014-04-24 20:10:10"
"CX01GSE002J8","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",16,"",50,16,100,4,"","","","-","-","-","Yes","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:16 FL:50 S&#216:16 OAL:100 Z=4","2099-12-31","sushil.rathee@rigpl.com","2013-10-17 14:41:52"
"CX01GSE002L4","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",16,"",60,16,150,4,"","","","-","-","-","Yes","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:16 FL:60 S&#216:16 OAL:150 Z=4","2099-12-31","abhinav@rigpl.com","2013-12-20 11:42:47"
"CX01GSE00FX7","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",18,"",50,18,100,4,"","","","-","-","-","Yes","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:18 FL:50 S&#216:18 OAL:100 Z=4","2099-12-31","abhinav@rigpl.com","2014-07-09 15:51:16.788310"
"CX01GSE002M2","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",20,"",30,20,150,4,"","","","-","-","-","No","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:20 FL:30 S&#216:20 OAL:150 Z=4","2099-12-31","abhinav@rigpl.com","2014-04-24 19:49:09"
"CX01GSE002N9","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",20,"",30,20,200,4,"","","","-","-","-","No","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:20 FL:30 S&#216:20 OAL:200 Z=4","2099-12-31","abhinav@rigpl.com","2014-04-24 19:50:53"
"CX01GSE002P5","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",20,"",50,20,100,4,"","","","-","-","-","Yes","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:20 FL:50 S&#216:20 OAL:100 Z=4","2099-12-31","abhinav@rigpl.com","2014-04-24 19:47:10"
"CX01GSE00G61","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",20,"",80,20,150,4,"","","","-","-","-","No","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:20 FL:80 S&#216:20 OAL:150 Z=4","2099-12-31","ramesh.pant@rigpl.com","2014-08-23 16:33:29.757284"
"CX01GSE00HF5","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",25,"",50,25,100,4,"","","","-","-","-","Yes","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:25 FL:50 S&#216:25 OAL:100 Z=4","2099-12-31","sushil.rathee@rigpl.com","2015-04-01 19:18:15.462849"
"CX01GSE00HJ6","-","Carbide","None","C-0X","TiAlN","Flat End Mills","-","General","-",25,"",60,25,150,4,"","","","-","-","-","Yes","","82079090","101-4-Flute GP-0X Flat End Mills-Metric","S/C NB 0X TiAlN GP-SQEM F&#216:25 FL:60 S&#216:25 OAL:150 Z=4","2099-12-31","sushil.rathee@rigpl.com","2015-07-03 15:16:34.532835"
"CX1XGSE002R0","-","Carbide","None","C-1X","None","Flat End Mills","-","General","-",3,"",16,3,50,2,"","","","-","-","-","No","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C NB 1X  GP-SQEM FØ:3mm FL:16mm SØ:3mm OAL:50mm Z=2","2099-12-31","abhinav@rigpl.com","2014-01-16 19:01:13"
"CX1XGSE00HK3","-","Carbide","None","C-1X","None","Flat End Mills","-","General","-",3,"",30,3,100,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C NB 1X  GP-SQEM F&#216:3 FL:30 S&#216:3 OAL:100 Z=4","2099-12-31","ramesh.pant@rigpl.com","2015-07-13 14:24:42.469083"
"CX1XGSE00FU3","-","Carbide","None","C-1X","None","Flat End Mills","-","General","-",8,"",30,8,60,2,"","","","-","-","-","No","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C NB 1X  GP-SQEM FØ:8mm FL:30mm SØ:8mm OAL:60mm Z=2","2099-12-31","abhinav@rigpl.com","2014-06-23 11:35:14.051063"
"CX11GSE00HL0","-","Carbide","None","C-1X","TiAlN","Flat End Mills","-","General","-",3,"",30,3,100,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills-Metric","S/C NB 1X TiAlN GP-SQEM F&#216:3 FL:30 S&#216:3 OAL:100 Z=4","2099-12-31","ramesh.pant@rigpl.com","2015-07-13 14:32:09.094800"
"CR16GSE00HX4","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",2,"",6,4,50,4,"","","","-","-","-","Yes",20,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:2 FL:6 S&#216:4 OAL:50 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:42.502280"
"CR16GSE00HY2","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",2.5,"",8,4,50,4,"","","","-","-","-","Yes",20,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:2.5 FL:8 S&#216:4 OAL:50 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:43.035422"
"CR16GSE00HZ0","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",3,"",12,3,50,4,"","","","-","-","-","Yes",20,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:3 FL:12 S&#216:3 OAL:50 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:43.648200"
"CR16GSE00J00","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",3,"",20,3,75,4,"","","","-","-","-","Yes",20,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:3 FL:20 S&#216:3 OAL:75 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:44.439517"
"CR16GSE00J18","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",3,"",25,3,100,4,"","","","-","-","-","Yes",10,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:3 FL:25 S&#216:3 OAL:100 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:44.966741"
"CR16GSE00J26","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",4,"",14,4,50,4,"","","","-","-","-","Yes",20,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:4 FL:14 S&#216:4 OAL:50 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:45.389533"
"CR16GSE00J34","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",4,"",20,4,75,4,"","","","-","-","-","Yes",20,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:4 FL:20 S&#216:4 OAL:75 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:45.906198"
"CR16GSE00J42","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",4,"",25,4,100,4,"","","","-","-","-","Yes",10,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:4 FL:25 S&#216:4 OAL:100 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:46.415526"
"CR16GSE00JR6","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",5,"",10,5,75,4,"","","","-","-","-","No","","82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:5 FL:10 S&#216:5 OAL:75 Z=4","2099-12-31","ramesh.pant@rigpl.com","2015-11-28 16:22:33.537435"
"CR16GSE00J59","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",5,"",16,5,50,4,"","","","-","-","-","Yes",20,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:5 FL:16 S&#216:5 OAL:50 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:47.175839"
"CR16GSE00J67","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",5,"",20,5,75,4,"","","","-","-","-","Yes",10,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:5 FL:20 S&#216:5 OAL:75 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:47.741455"
"CR16GSE00J75","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",5,"",25,5,100,4,"","","","-","-","-","Yes",10,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:5 FL:25 S&#216:5 OAL:100 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:48.228253"
"CR16GSE00J83","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",6,"",16,6,50,4,"","","","-","-","-","Yes",20,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:6 FL:16 S&#216:6 OAL:50 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:48.762313"
"CR16GSE00J91","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",6,"",25,6,75,4,"","","","-","-","-","Yes",20,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:6 FL:25 S&#216:6 OAL:75 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:49.533533"
"CR16GSE00JA3","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",6,"",30,6,100,4,"","","","-","-","-","Yes",10,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:6 FL:30 S&#216:6 OAL:100 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:50.280288"
"CR16GSE00JB1","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",6,"",50,6,150,4,"","","","-","-","-","Yes",3,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:6 FL:50 S&#216:6 OAL:150 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:51.149766"
"CR16GSE00JC9","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",8,"",20,8,60,4,"","","","-","-","-","Yes",15,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:8 FL:20 S&#216:8 OAL:60 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:52.003364"
"CR16GSE00JD6","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",8,"",30,8,100,4,"","","","-","-","-","Yes",10,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:8 FL:30 S&#216:8 OAL:100 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:52.604125"
"CR16GSE00JE4","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",8,"",50,8,150,4,"","","","-","-","-","Yes",5,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:8 FL:50 S&#216:8 OAL:150 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:53.438392"
"CR16GSE00JS3","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",10,"",22,10,150,4,"","","","-","-","-","No","","82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:10 FL:22 S&#216:10 OAL:150 Z=4","2099-12-31","ramesh.pant@rigpl.com","2015-11-28 16:40:31.346021"
"CR16GSE00JF2","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",10,"",25,10,75,4,"","","","-","-","-","Yes",10,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:10 FL:25 S&#216:10 OAL:75 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:54.343704"
"CR16GSE00JG0","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",10,"",40,10,100,4,"","","","-","-","-","Yes",10,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:10 FL:40 S&#216:10 OAL:100 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:55.044430"
"CR16GSE00JH8","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",10,"",50,10,150,4,"","","","-","-","-","Yes",4,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:10 FL:50 S&#216:10 OAL:150 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:55.850501"
"CR16GSE00JJ3","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",12,"",25,12,75,4,"","","","-","-","-","Yes",10,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:12 FL:25 S&#216:12 OAL:75 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:56.594948"
"CR16GSE00JK1","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",12,"",40,12,100,4,"","","","-","-","-","Yes",10,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:12 FL:40 S&#216:12 OAL:100 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:57.315183"
"CR16GSE00JL9","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",12,"",50,12,150,4,"","","","-","-","-","Yes",3,"82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:12 FL:50 S&#216:12 OAL:150 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:58.000896"
"CR16GSE00JM7","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",16,"",40,16,100,4,"","","","-","-","-","Yes","","82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:16 FL:40 S&#216:16 OAL:100 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:58.901721"
"CR16GSE00JN4","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",16,"",50,16,150,4,"","","","-","-","-","Yes","","82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:16 FL:50 S&#216:16 OAL:150 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:47:59.866654"
"CR16GSE00JP0","-","Carbide","Rohit","C-1X","HYPERLOX","Flat End Mills","STEEL55","General","-",20,"",40,20,100,4,"","","","-","-","-","Yes","","82079090","205-4-Flute TX Flat End Mills-Metric","S/C Rohit- 1X HLOX GP-SQEM TX ST55 F&#216:20 FL:40 S&#216:20 OAL:100 Z=4","2099-12-31","aditya@rigpl.com","2015-10-29 16:48:01.207221"
"CR1XGSE005A0","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",1,"",4,3,38,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:1mm FL:4mm SØ:3mm OAL:38mm Z=2","2099-12-31","Administrator","2010-12-05 21:34:30"
"CR1XGSE005B8","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",1,"",10,3,38,2,"","","","-","-","-","No","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:1mm FL:10mm SØ:3mm OAL:38mm Z=2","2099-12-31","anuj@rigpl.com","2013-05-18 14:56:35"
"CR1XGSE005C6","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",1.5,"",6,3,38,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:1.5mm FL:6mm SØ:3mm OAL:38mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:29"
"CR1XGSE005D3","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",2,"",9,3,38,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:2mm FL:9mm SØ:3mm OAL:38mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:29"
"CR1XGSE00812","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",2,"",9,3,38,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:2 FL:9 S&#216:3 OAL:38 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005E1","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",2.5,"",12,3,38,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:2.5mm FL:12mm SØ:3mm OAL:38mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:29"
"CR1XGSE00820","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",2.5,"",12,3,38,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:2.5 FL:12 S&#216:3 OAL:38 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005F9","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",3,"",12,3,38,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:3mm FL:12mm SØ:3mm OAL:38mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:29"
"CR1XGSE00838","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",3,"",12,3,38,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:3 FL:12 S&#216:3 OAL:38 Z=4","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:30"
"CR1XGSE005G7","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",3,"",20,3,75,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:3mm FL:20mm SØ:3mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:29"
"CR1XGSE00846","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",3,"",20,3,75,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:3 FL:20 S&#216:3 OAL:75 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005H5","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",3,"",25,3,100,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:3mm FL:25mm SØ:3mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:29"
"CR1XGSE00853","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",3,"",25,3,100,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:3 FL:25 S&#216:3 OAL:100 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005J0","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",4,"",14,4,50,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:4mm FL:14mm SØ:4mm OAL:50mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:29"
"CR1XGSE00861","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",4,"",14,4,50,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:4 FL:14 S&#216:4 OAL:50 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005K8","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",4,"",20,4,75,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:4mm FL:20mm SØ:4mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:29"
"CR1XGSE00879","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",4,"",20,4,75,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:4 FL:20 S&#216:4 OAL:75 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005L6","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",4,"",25,4,100,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:4mm FL:25mm SØ:4mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:29"
"CR1XGSE00887","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",4,"",25,4,100,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:4 FL:25 S&#216:4 OAL:100 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005M4","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",5,"",16,5,50,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:5mm FL:16mm SØ:5mm OAL:50mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE00895","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",5,"",16,5,50,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:5 FL:16 S&#216:5 OAL:50 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
